tmdbId,title,clean_overview
112949,Safe Haven,young woman mysterious past lands southport north carolina bond widower forces confront dark secret haunts
123678,Jagal,filmmakers expose horrifying mass executions accused communists indonesia celebrated country perpetrating crime
122857,Universal Soldier: Day of Reckoning,wife daughter murdered home invasion widower named john finds army universal soldiers relentless pursuit led mysterious leader promises set unisols free conditioning
68179,Escape from Planet Earth,astronaut scorch supernova finds caught trap responds sos notoriously dangerous alien planet
132344,Before Midnight,nine years since last met jesse celine couple met train vienna live paris twin daughters spent summer greece invitation author colleague jesse vacation jesse must send teenage son states begins question life decisions relationship celine risk
134411,Snitch,construction company owner john matthews learns estranged son jason arrested drug trafficking facing unjust prison sentence first time offender courtesy mandatory minimum sentence laws jason nothing offer leniency good conscience desperately john convinces dea opportunistic da joanne keeghan let go undercover help make arrests big enough free son return unwitting help employee john enters narcotics underworld every move could last operation demand resources wits courage survive
145135,Dark Skies,producers paranormal activity insidious sinister comes dark skies supernatural thriller follows young family living suburbs husband wife daniel lacey barret witness escalating series disturbing events involving family safe peaceful home quickly unravels becomes clear barret family targeted unimaginably terrifying deadly force daniel lacey take matters hands solve mystery family
130739,Oh Boy,fateful day pushes aimless college dropout stop wasting time finally engage life
170657,西游·降魔篇,world plagued demons cause great human suffering young demon hunter tang sanzang must fight monstrous demons well contend beautiful demon hunting woman path enlightenment
28090,Maniac Cop 2,supernatural maniac killer cop teams times square serial killer
81005,Jack the Giant Slayer,story ancient war reignited young farmhand unwittingly opens gateway world fearsome race giants unleashed earth first time centuries giants strive reclaim land lost forcing young man jack battle life stop fighting kingdom people love brave princess comes face face unstoppable warriors thought existed gets chance become legend
129112,وجدة‎‎,enterprising saudi girl signs school quran recitation competition way raise remaining funds needs order buy green bicycle captured interest
59255,Die unabsichtliche Entführung der Frau Elfriede Ott,horst receives monthly pension grandmother problem dead local politician wants congratulate grandmother birthday horst borrows old lady hospital nearby recognizing kidnapped actress elfriede ott
43650,The Legend of Sleepy Hollow,washington irving tale ichabod crane headless horseman brought life narrated bing crosby
72559,G.I. Joe: Retaliation,framed crimes country joe team terminated presidential order forces joes fighting mortal enemy cobra forced contend threats within government jeopardize existence
86825,Stoker,india father dies uncle charlie never knew existed comes live unstable mother comes suspect mysterious charming man ulterior motives becomes increasingly infatuated
68728,Oz the Great and Powerful,oscar diggs circus illusionist whisked kansas land oz inhabitants assume great wizard prophecy save oz clutches evil
49519,The Croods,prehistoric croods family live particularly dangerous moment time patriarch grug mate ugga teenage daughter eep son thunk feisty gran gather food day huddle together cave night evolved caveman named guy arrives scene grug distrustful soon becomes apparent guy correct impending destruction world
124459,The Incredible Burt Wonderstone,breaking longtime stage partner famous jaded vegas magician fights relevance new hip street magician appears scene
158011,The Call,jordan turner experienced 911 operator makes error judgment call ends badly jordan rattled unsure continue teenager casey welson abducted back man car calls 911 jordan one called upon use experience insights quick thinking help casey escape save make sure man brought justice
117263,Olympus Has Fallen,white house secret service code olympus captured terrorist mastermind president kidnapped disgraced former presidential guard mike banning finds trapped within building national security team scrambles respond forced rely banning inside knowledge help retake white house save president avert even bigger disaster
84199,The First Time,dave high school senior spends time pining away girl aubrey junior artistic aspirations hot boyfriend quite understand seem care although go different schools dave aubrey find party head outside get air meet casual conversation sparks instant connection course weekend things turn magical romantic complicated funny aubrey dave discover like fall love first time
55892,MEZZO FORTE,target hitgirl mikura wealthy baseball team owner turns powerful underworld boss mikura team beset countless heavily armed bodyguards boss vicious daughter
97367,The Place Beyond the Pines,motorcycle stunt rider considers committing crime order provide wife child act puts collision course
127867,The Brass Teapot,couple discovers brass teapot makes money whenever hurt must come terms far willing go
173153,Phil Spector,drama centered relationship phil spector defense attorney linda kenney baden music business legend trial murder lana clarkson
72710,The Host,parasitic alien soul injected body melanie stryder instead carrying race mission taking earth wanda comes called forms bond host sets aid free humans
144340,Admission,straitlaced princeton university admissions officer portia nathan caught makes recruiting visit alternative high school overseen former college classmate freewheeling john pressman pressman surmised jeremiah gifted yet unconventional student might well son portia secretly gave adoption many years ago
109428,Evil Dead,five young friends find mysterious fiercely powerful book dead unable resist temptation release violent demon bloodthirsty quest possess
68727,Trance,violent gang enlists help hypnotherapist attempt locate painting somehow vanished middle heist
133698,Un plan parfait,successful woman love tries break family curse every first marriage ending divorce dashing alter random stranger marrying boyfriend
75612,Oblivion,jack harper one last drone repairmen stationed earth part massive operation extract vital resources decades war terrifying threat known scavs jack mission nearly complete existence brought crashing rescues beautiful stranger downed spacecraft arrival triggers chain events forces question everything knows puts fate humanity hands
59963,Dark Tide,traumatized shark expert must battle fears lead businessman dive dangerous section water known shark alley
109410,42,1946 branch rickey harrison ford owner brooklyn dodgers took stand major league baseball infamous colour line signed jackie robinson chadwick boseman team deal put men crosshairs public press even players facing unabashed racism every side robinson forced demonstrate tremendous courage let talent field wins fans teammates silencing critics forever changing world changing game baseball
110420,おおかみこどもの雨と雪,werewolf lover unexpectedly dies accident woman must find way raise son daughter however inheritance father traits prove challenge
127517,Disconnect,disconnect interweaves multiple storylines people searching human connection today wired world poignant turns harrowing touching stories intersect surprising twists expose shocking reality daily use technology mediates defines relationships ultimately lives
13647,The Invincible Iron Man,cocky industrialist efforts raise ancient chinese temple leads seriously wounded captured enemy forces must use ideas revolutionary power armor order fight back superhero
42699,대괴수 용가리,earthquakes central korea turn work yongary prehistoric reptile soon goes rampage seoul
134374,Pain & Gain,daniel lugo manager sun gym 1990s miami decides one way achieve version american dream extortion achieve goal recruits musclemen paul adrian accomplices several failed attempts abduct rich businessman victor kershaw convince sign assets kershaw makes alive authorities reluctant believe story
15257,Hulk vs. Wolverine,department h sends wolverine track mysterious beast known us military hulk rampaging across canadian wilderness surveying extent damage destroyed town wolverine notices toxic scent well smell gunpowder deployed wilderness resume tracking creature
121606,Resolution,man imprisons estranged junkie friend isolated cabin boonies san diego force week sobriety events week mysteriously manipulated
84204,Grabbers,something sinister come shores erin island unbeknownst quaint population sleepy fishing village resting somewhere ireland coast first fishermen go missing rash whale carcasses suddenly washing beach murders start two mismatched cops irresponsible alcoholic new partner woman mainland protect townsfolk giant bloodsucking tentacled aliens prey upon weapon discover booze want survive creatures onslaught everyone get drunk
76589,Justice League: Doom,adaptation mark waid tower babel story jla comic vandal savage steals confidential files batman compiled members justice league learns weaknesses
44865,一代宗師,ip man peaceful life foshan changes gong yutian seeks heir family southern china ip man meets gong er challenges sake regaining family honor second war ip man moves hong kong struggles provide family mean time gong er chooses path vengeance father killed san
109414,This Is the End,attending party james franco house seth rogen jay baruchel many celebrities faced apocalypse
68721,Iron Man 3,tony stark world torn apart formidable terrorist called mandarin starts odyssey rebuilding retribution
174321,The English Teacher,teacher linda sinclair balances staid home life incredible passion subject routine forever altered former star pupil unsupportive father reenter life
103731,Mud,two boys find fugitive hiding island mississippi river form pact help reunite lover escape
25117,Bill Hicks: Revelations,bill hicks height genius recorded dominion theatre london hicks opens eyes minds hypocrisy ludicrousness world around us
165739,Pawn,petty robbery spirals tense hostage situation three gunmen hold diner front mob
45736,少林寺,place hallowed martial art world china shaolin temple special place deserves special epic martial arts maestro delivers battle brave brand chinese boxers literally thousands qing troops complete betrayals intrigues novel fighting machines 108 wooden robots conflicts grow complexity intensity even suspense monks struggle stay alive face overwhelming odds
72525,Syrup,slacker hatches idea order see learn trust attractive corporate counterpart based max barry novel
64682,The Great Gatsby,adaptation scott fitzgerald long novel midwesterner nick carraway lured lavish world neighbor jay gatsby soon enough however carraway see cracks gatsby nouveau riche existence obsession madness tragedy await
54138,Star Trek Into Darkness,crew enterprise called back home find unstoppable force terror within organization detonated fleet everything stands leaving world state crisis personal score settle captain kirk leads manhunt world capture one man weapon mass destruction heroes propelled epic chess game life death love challenged friendships torn apart sacrifices must made family kirk left crew
116741,The Internship,two recently men 40s try make interns successful internet company managers 20s
16150,Darkon,darkon documentary film follows adventures darkon wargaming club baltimore maryland group fantasy larp gamers
27861,Мимино,georgian bush pilot valentin valiko mizandari mimino works small local airlines flying helicopters small villages dreams piloting large international airlines aircrafts goes moscow refresher courses hotel meets truck driver robik given place hotel mistake lot adventures moscow always amicable open people mimino feel home big city nevertheless becomes pilot supersonic jet liner tupolev flying world feeling homesick finally comes back native town telavi georgia family friends
20803,Иван Васильевич меняет профессию,scientist builds time machine accidentally sends apartment complex manager petty burglar 16th century moscow tsar ivan terrible travels 1973
77987,Only God Forgives,julian runs thai boxing club front organization family drug smuggling operation forced mother crystal find kill individual responsible brother recent death
109439,The Hangover Part III,time wedding bachelor party could go wrong right wolfpack hits road bets
82992,Fast & Furious 6,hobbs dominic brian reassemble crew take team mercenaries dominic unexpectedly gets sidetracked facing presumed deceased girlfriend letty
116711,Epic,teenager finds transported deep forest setting battle forces good forces evil taking place bands together group characters order save
197467,Captain America,artist steve rogers nearly murdered spies looking late father national secrets saved surgery secret formula injected serum heals also gives fantastic strength lightning reflexes help solve mystery behind father murder bring guilty justice government agency equips special motorcycle loaded gadgets indestructible shield armed battles nation enemies sentinel liberty captain america
86282,铁西区,detailed look gradual decline shenyang industrial tiexi district area vibrant example china socialist economy industry changing factories tiexi closing director wang bing introduces us workers affected closures families
2077,The Rink,amusements working restaurant charlie uses lunch break go roller skating
197481,Captain America II: Death Too Soon,crimefighting captain america rights wrongs battle fanatical terrorist uses deadly drug causes accelerated aging finance world revolution
42151,Down Terrace,serving jail time mysterious crime bill karl get jail become preoccupied figuring turned police top family business rocks motley crew criminals operate terrace feeling terribly trusting one another might look like ordinary house terrace walls closing
121986,Frances Ha,aspiring dancer moves new york city becomes caught whirlwind flighty friends diminishing fortunes career setbacks
104755,The Lords of Salem,heidi radio dj sent box containing record gift lords sounds within grooves trigger flashbacks town violent past heidi going mad lords back take revenge salem massachusetts
119675,Behind the Candelabra,based autobiographical novel tempestuous relationship liberace much younger lover scott thorson recounted
130824,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,compilation 30 years private home movie footage shot director jonas mekas assembled mekas purely chance without concern chronological order
86843,With Great Power: The Stan Lee Story,89 years old stan lee name appears one billion comics 75 countries 25 languages arguably recognized name comics stan lee 500 legendary pop culture characters including fantastic four iron man thor hulk stan continues create new material entertain fans ages fantastic stories characters areas entertainment great power stan lee story explores vivid life imagination stan lee early days upbringing marvel age comics beyond film uncovers original transcripts illustrations photographs stories lee fascinating journey early years timely comics world war two comic book industry censorship battle 1950 led fredric wertham dawn marvel comics legendary characters stan current company pow entertainment
82700,After Earth,one thousand years cataclysmic events forced humanity escape earth nova prime become mankind new home legendary general cypher raige returns extended tour duty estranged family ready father son kitai asteroid storm damages cypher kitai craft unfamiliar dangerous earth father lies dying cockpit kitai must trek across hostile terrain recover rescue beacon whole life kitai wanted nothing soldier like father today gets chance
75656,Now You See Me,fbi agent interpol detective track team illusionists pull bank heists performances reward audiences money
133463,Redd Inc.,six captive office workers literally chained desks demented escaped serial killer former regional manager thomas reddmann assigns resources impossible task proving innocence suffering gruesome consequences
147773,The Way Way Back,shy duncan goes summer vacation mother overbearing boyfriend boyfriend daughter rough time fitting duncan finds unexpected friend owen manager water wizz water park
91739,Much Ado About Nothing,modern retelling shakespeare classic comedy two pairs lovers different takes romance way words
49521,Man of Steel,young boy learns extraordinary powers earth young man journeys discover came sent hero must emerge save world annihilation become symbol hope mankind
156700,The Kings of Summer,joe toy verge adolescence finds increasingly frustrated single father frank attempts manage life declaring freedom escapes clearing woods best friend patrick strange kid named biaggio announces going build house free responsibility parents makeshift abode finished three young men find masters destiny alone woods
158015,The Purge,given country overcrowded prisons government begins allow periods time illegal activity legal one family must protect home invasion
174188,Rapture-Palooza,two teens battle way religious apocalypse mission defeat antichrist
159014,20 Feet from Stardom,backup singers live world lies beyond spotlight voices bring harmony biggest bands popular music idea singers lives lead
96936,The Bling Ring,inspired actual events group teenagers use internet track whereabouts famous celebrities rob homes riches
62211,Monsters University,look relationship mike sulley days monsters university necessarily best friends
160085,Schlussmacher,break man odd couple road movie tells story henri works break agency berlin behalf want separate future ex complete important mission confronted unwanted partner toto spoils less everything makes henri life nightmare
80518,鋼の錬金術師 嘆きの丘（ミロス）の聖なる星,mysterious prisoner weeks left sentence breaks prison central city elric brothers attempt track search leads table city southwestern country creta alphonse rescues young alchemist named julia man trying capture thick fight literally tumble julia home turf slums milos valley embroiled grassroots rebellion people
103620,Maniac,helps young artist upcoming exhibition owner mannequin shop deadly suppressed desires come surface
120292,Not Suitable For Children,young playboy learns one month becomes infertile sets procreate much possible
68726,Pacific Rim,using massive piloted robots combat alien threat earth survivors take fight invading alien force lurking depths pacific ocean nearly defenseless face relentless enemy forces mankind choice turn two unlikely heroes stand earth final hope mounting apocalypse
177271,Lego Batman: The Movie - DC Super Heroes Unite,joker teams lex luthor destroy world one brick time batman superman rest justice league stop
152742,La migliore offerta,virgil oldman world renowned antiques expert auctioneer eccentric genius leads solitary life going extreme lengths keep distance messiness human relationships appointed beautiful emotionally damaged claire oversee valuation sale family priceless art collection virgil allows form attachment soon engulfed passion rock bland existence core
53928,National Lampoon’s Adam & Eve,gentle adam baker enjoys however disgusting gets sloppy freddie ferguson munch adam meets eve starts falling love gets jealous billy almost constantly without seeking love eve guards virginity even dad md urges adam get laid rather loved patience runs healthy hormones
72190,World War Z,life former united nations investigator gerry lane family seems content suddenly world plagued mysterious infection turning whole human populations rampaging mindless zombies barely escaping chaos lane persuaded go mission investigate disease follows perilous trek around world lane must brave horrific dangers long odds find answers human civilization falls
68724,Elysium,year 2159 two classes people exist wealthy live pristine space station called elysium rest live overpopulated ruined earth secretary rhodes hard line government stop nothing enforce laws preserve luxurious lifestyle citizens elysium stop people earth trying get means unlucky max backed corner agrees take daunting mission successful save life could bring equality polarized worlds
93456,Despicable Me 2,gru recruited league help deal powerful new super criminal
117251,White House Down,capitol policeman john cale denied dream job secret service protecting president james sawyer wanting let little girl news takes tour white house complex overtaken heavily armed paramilitary group nation government falling chaos time running cale save president daughter country
107985,The World's End,five friends reunite attempt top epic pub crawl 20 years earlier unwittingly become humankind hope survival
136418,Hummingbird,homeless run military court martial damaged forces soldier navigating london criminal underworld seizes opportunity assume another man identity transforming avenging angel process
136795,The Heat,uptight fbi special agent sarah ashburn methodical investigator reputation excellence shannon mullins one boston finest short fuse uses gut instinct street smarts catch elusive criminals neither ever partner friend matter two wildly incompatible law officers join forces bring ruthless drug lord become last thing anyone expected buddies
57201,The Lone Ranger,texas rangers chase gang outlaws led butch cavendish gang ambushes rangers seemingly killing one survivor found however american indian named tonto nurses back health ranger donning mask riding white stallion named silver teams tonto bring unscrupulous gang others ilk justice
109099,Passion,rivalry manipulative boss advertising agency talented escalates stealing credit public humiliation murder
159117,V/H/S/2,inside darkened house looms column tvs littered vhs tapes pagan shrine forgotten analog gods screens crackle pop endlessly monochrome vistas static white noise permeating brain fogging concentration must fight urge relax mere movie night obsolete spools contain magnetic tape imprinted soul evil
136386,The Knot,couple endures series mishaps right wedding day
157386,The Spectacular Now,sutter popular party animal unexpectedly meets introverted aimee waking stranger lawn sutter deals problems life aimee plans future beyond school unexpected romance blossoms
157375,The Lifeguard,former valedictorian quits reporter job new york returns place last felt happy childhood home connecticut gets work lifeguard starts dangerous relationship troubled teenager
205321,Sharknado,freak hurricane hits los angeles causing sharks scooped tornadoes flooding city seawater surfer fin sets friends baz nova rescue estranged wife april teenage daughter claudia
178946,Craig Ferguson: I'm Here to Help,craig ferguson unleashes trademark comedy crowd riffing fatherhood helen troy shark penises show safe kids easily offended
111969,Stuck in Love,acclaimed writer teenaged children come terms complexities love forms course one tumultuous year
30963,Class Act,duncan genius straight student blade juvenile delinquent mix school records everyone thinks one duncan kind likes attention thought real bad dude school bully would stop trying rough blade definitely likes thought important instead trouble
157354,Fruitvale Station,oakland california young oscar grant crosses paths family members friends enemies strangers facing fate platform fruitvale station early morning hours new year day 2009
49524,R.I.P.D.,recently slain cop joins team undead police officers working rest peace department tries find man murdered
179111,A Field in England,civil war england small group deserters flee raging battle overgrown field captured alchemist forces group aid search find hidden treasure believes buried field crossing vast mushroom circle provides first meal group quickly descend chaos arguments fighting paranoia becomes clear treasure might something gold slowly become victim terrifying energies trapped inside field
138843,The Conjuring,paranormal investigators ed lorraine warren work help family terrorized dark presence farmhouse forced confront powerful entity warrens find caught terrifying case lives
77950,Turbo,tale ordinary garden snail dreams winning indy 500
76170,The Wolverine,wolverine faces ultimate nemesis tests physical emotional mortal limits voyage japan
172533,Drinking Buddies,weekend trips office parties late night conversations drinking job marriage pressure biological clocks holding eye contact second know makes line friends friends really blurry beer
146216,RED 2,retired agent frank moses reunites unlikely team elite operatives global quest track missing portable nuclear device
198062,Coffee Town,website manager uses local coffee town office owners shop discuss plans convert coffee town bar enlists help two best friends chad gino save freeloading existence order thwart plans coffee town owners trio stages robbery create illusion unsafe neighborhood suitable proposed venue also standing way sam disgruntled barista delusions grandeur heartache unrequited love becca
192126,Revenge for Jolly!,harry bad day returns home drinking binge cousin cecil discover little dog jolly harry one true love source light dark solitary murdered brokenhearted beyond consolation vows track dog murderer cost armed stockpile firepower trunk car cecil embark frenzied chase leaving bloody path destruction wake
136400,2 Guns,dea agent undercover naval intelligence officer tasked investigating one another find set mob organization two men believe stealing money
160588,Blue Jasmine,experiencing traumatic misfortune jasmine french wealthy woman new york moves san francisco live foster sister ginger firm purpose getting new life haunted anxiety memories past
179144,La grande bellezza,jep gambardella seduced way lavish nightlife rome decades 65th birthday shock past jep looks past nightclubs parties find timeless landscape absurd exquisite beauty
58447,3 dev adam,istanbul terrorized crime wave police call american superhero captain america mexican wrestler santo put stop
185574,Louis C.K.: Oh My God,filmed celebrity theatre phoenix az february 15th 16th 2013 oh god louis fifth special first hbo since 2007 shameless first since winning emmy award writing acclaimed show fx louie performed round front live audience discusses topics food chain animals divorce strange anecdotes broken morality murder mortality
76285,Percy Jackson: Sea of Monsters,quest confront ultimate evil percy friends battle swarms mythical creatures find mythical golden fleece stop ancient evil rising
77931,The Smurfs 2,evil wizard gargamel creates couple mischievous creatures called naughties hopes let harness magical discovers real smurf give wants secret spell smurfette knows turn naughties real smurfs gargamel kidnaps smurfette brings paris winning adoration millions greatest sorcerer papa clumsy grouchy vanity return world reunite human friends patrick grace winslow rescue smurfette always felt different smurfs find new connection naughties vexy hackus smurfs convince love true blue
177699,Alan Partridge: Alpha Papa,famous dj alan partridge radio station taken new media conglomerate sets motion chain events see alan work police defuse potentially violent siege
76544,Man of Tai Chi,beijing young martial artist skill places position experience opportunities sacrifices
21683,Batman: Mystery of the Batwoman,penguin enough contend new vigilante surfaced gotham city tactics give batman cause concern
138832,We're the Millers,veteran pot dealer creates fake family part plan move huge shipment weed mexico
109418,Grown Ups 2,lenny relocated family back small town friends grew time around grown ups ones learning lessons kids day notoriously full last day school
59859,Kick-Ass 2,insane bravery inspires new wave masked crusaders joins patrol led colonel stars stripes amateur superheroes hunted red mist reborn mother fucker prevent annihilation
87421,Riddick,betrayed kind left dead desolate planet riddick fights survival alien predators becomes powerful dangerous ever soon bounty hunters throughout galaxy descend riddick find pawns greater scheme revenge enemies right wants riddick unleashes vicious attack vengeance returning home planet furya save destruction
151960,Planes,dusty cropdusting plane dreams competing famous aerial race problem hopelessly afraid heights support mentor skipper host new friends dusty sets make dreams come true
158999,Blackfish,notorious killer whale tilikum responsible deaths three individuals including top killer whale trainer blackfish shows sometimes devastating consequences keeping intelligent sentient creatures captivity
149870,風立ちぬ,lifelong love flight inspires japanese aviation engineer jiro horikoshi whose storied career includes creation world war ii fighter plane
115782,Jobs,story steve jobs ascension college dropout one revered creative entrepreneurs 20th century
132363,The Butler,look life cecil gaines served eight presidents white house head butler 1952 1986 unique seat political racial history made
157360,In a World...,underachieving vocal coach motivated father king pursue aspirations becoming star amidst pride sexism family dysfunction sets change voice generation
122906,About Time,night another unsatisfactory new year party tim father tells son men family always ability travel time ca change history change happens happened lives thus begins start lesson learning appreciate life comes importantly people living alongside us
30061,Justice League: Crisis on Two Earths,heroic version lex luthor alternate universe appears recruit justice league help save earth crime syndicate evil version league ensues ultimate battle good versus evil war threatens planets devious plan launched batman counterpart owlman puts balance existence peril
83899,You're Next,davison family comes attack wedding anniversary getaway gang mysterious killers soon learns one victims harbors secret talent fighting back
147129,Maria Bamford: The Special Special Special!,welcome special special special comedy special good love comedy want make laugh marilyn joel bamford parents cut middle man 200 strangers tv studio gone right source paid audiences feigned enthusiasm little uncomfortable watch genuinely rock house parents wish could watch parents
146227,Getaway,former race car driver brent magna pitted clock desperately trying save life kidnapped wife brent commandeers custom ford shelby gt500 super snake taking unwitting owner race time command mysterious villain holding wife hostage
49802,Тайна третьей планеты,end 22nd century alisa seleznyova father professor seleznyov pilot zelyony go space expedition find rare animals moscow zoo way seem encounter mysterious conspiracy led doctor verhovtsev legendary two captains kim buran clue talking bird govorun heroes accidentally took possession
17282,Rage of Honor,japanese cop shiro partner ray bunch drug dealers betrayed insider ray killed shiro follows murderer sadistic drug lord argentina
49047,Gravity,ryan stone brilliant medical engineer first shuttle mission veteran astronaut matt kowalsky command last flight retiring seemingly routine spacewalk disaster strikes shuttle destroyed leaving stone kowalsky completely nothing spiraling blackness space deafening silence tells lost link earth chance rescue fear turns panic every gulp air eats away little oxygen left way home may go terrifying expanse space
212716,What If,dropout wallace repeatedly burned bad relationships everyone around including roommate allan seems finding perfect partner wallace decides put love life hold meets chantry animator lives longtime boyfriend ben wallace chantry form instant connection striking close friendship still denying chemistry leading pair wonder love life actually best friend
115199,The History of Future Folk,alien intending claim earth people homeworld destroyed comet decides eliminate humanity hears music instead lives among another alien sent find kill
146233,Prisoners,keller dover faces parent worst nightmare daughter anna friend go missing lead old motorhome parked street head investigation detective loki arrests driver lack evidence forces loki release suspect dover knowing daughter life stake decides choice take matters hands
156711,Austenland,obsessed bbc production pride prejudice woman travels jane austen theme park search perfect gentleman
91586,Insidious: Chapter 2,haunted lambert family seeks uncover mysterious childhood secret left dangerously connected spirit world
96721,Rush,1970s rivalry propels race car drivers niki lauda james hunt fame glory horrible accident threatens end
112205,The Family,manzoni family notorious mafia clan relocated normandy france witness protection program fitting soon becomes challenging old habits die hard
169813,Short Term 12,grace compassionate young supervisor foster care facility helps teens new charge dredges memories troubled past grace tough exterior begins eroding
102059,Collision Course,japanese investigator detroit cop team track stolen prototype turbocharger
129139,The To Do List,feeling pressured become sexually experienced goes college brandy klark makes list things accomplish hitting campus fall
121676,Inescapable,years ago adib promising young officer syrian military police suddenly left damascus suspicious circumstances abandoning love life fatima made way canada wiped slate clean daughter muna suddenly disappears damascus past threatens violently catch teaming canadian emissary adib must confront turmoil thought left behind order find muna
129670,Nebraska,aging father takes trip montana nebraska estranged son order claim believes sweepstakes prize
209263,Enough Said,eva divorced wondering next act meets marianne embodiment perfect self armed restored outlook single eva decides take chance new love interest albert sweet funny man things get complicated eva discovers albert fact dreaded marianne
138697,Don Jon,new jersey guy dedicated family friends church develops unrealistic expectations watching porn works find happiness intimacy potential true love
157820,L'Écume des jours,woman suffers unusual illness caused flower growing lungs
157409,Crystal Fairy & the Magical Cactus,jamie boorish insensitive american twentysomething traveling chile somehow manages create chaos every turn friends planning taking road trip north experience legendary shamanistic hallucinogen called san pedro cactus fit drunkenness wild party jamie invites eccentric radical spirit named crystal come along
172828,Bad Milo!,horror comedy centered guy learns unusual stomach problems caused demon living intestines
146238,Runner Runner,poor college student cracks online poker game goes bust arranges man thinks cheated sly offshore entrepreneur
152584,La Vie d'Adèle - Chapitres 1 et 2,life changed meets emma young woman blue hair allow discover desire assert woman adult front others adele grows seeks loses finds
109451,Cloudy with a Chance of Meatballs 2,disastrous food storm first film flint friends forced leave town flint accepts invitation idol chester v join live corp company tasked clean island best inventors world create technologies betterment mankind flint discovers machine still operates creates mutant food beasts like living pickles hungry tacodiles shrimpanzees apple friends must return save world
109424,Captain Phillips,true story captain richard phillips 2009 hijacking somali pirates mv maersk alabama first american cargo ship hijacked two hundred years
51985,An All Dogs Christmas Carol,charlie barker itchy ford back sasha gang dicken time try save christmas carface evil spirit wishes use dogs world ruin christmas forever
106747,Machete Kills,agent machete recruited president united states mission would impossible mortal man must take madman revolutionary eccentric billionaire arms dealer hatched plan spread war anarchy across planet
85889,Filth,bigoted junkie cop suffering bipolar disorder drug addiction manipulates hallucinates way festive season bid secure promotion win back wife daughter
107846,Escape Plan,ray breslin world foremost authority structural security analyzing every high security prison learning vast array survival skills design prisons skills put test framed incarcerated master prison designed needs escape find person put behind bars
55370,Le Voleur,paris around 1900 georges randal brought wealthy uncle steals inheritance georges hopes marry cousin charlotte uncle arranges marry rich neighbour act revenge georges steals fiance family jewels enjoys experience much embarks upon burglary
133805,Carrie,reimagining classic horror tale carrie white shy girl outcast peers sheltered deeply religious mother unleashes telekinetic terror small town pushed far senior prom
173495,UnHung Hero,patrick moote girlfriend rejects marriage proposal ucla basketball game jumbotron unfortunately goes viral hits tv networks worldwide days heartbreaking debacle privately reveals forever patrick small penis size unhung hero follows real life journey patrick boldly sets expose extremely personal chapter life confronting doctors anthropologists even adult film stars papua new guinea sex museums korea patrick lot turf cover globe trotting adventure finally answer age old question size matter
109091,The Counselor,lawyer finds far head attempts get involved drug trafficking
158752,Escape from Tomorrow,world fake castles anthropomorphic rodents epic battle begins unemployed father sanity challenged chance encounter two underage girls holiday
146015,The Double,awkward office drone becomes increasingly unhinged charismatic confident takes job workplace seduces woman desires
76203,12 Years a Slave,war united states solomon northup free black man upstate new york abducted sold slavery facing cruelty well unexpected kindnesses solomon struggles stay alive retain dignity twelfth year unforgettable odyssey solomon chance meeting canadian abolitionist forever alter life
152747,All Is Lost,solo voyage indian ocean veteran mariner awakes find vessel taking water collision stray shipping container radio navigation equipment disabled sails unknowingly violent storm barely escapes life luck ocean currents may carry shipping lane supplies dwindling sharks circling sailor forced face mortality
80274,Ender's Game,based classic novel orson scott card ender game story earth gifted children training defend homeplanet space wars future
208134,Jackass Presents: Bad Grandpa,irving zisman journey across america unlikely companion 8 grandson billy
76338,Thor: The Dark World,thor fights restore order across ancient race led vengeful malekith returns plunge universe back darkness faced enemy even odin asgard withstand thor must embark perilous personal journey yet one reunite jane foster force sacrifice everything save us
152532,Dallas Buyers Club,loosely based tale ron woodroof homophobic man 1986 diagnosed given thirty days live
194101,The Selfish Giant,hyperactive boy best friend youth affinity horses start collecting scrap metal shady dealer
137093,Last Vegas,aging pals billy paddy archie sam best friends since childhood billy finally proposes girlfriend four friends go las vegas celebrate end billy longtime bachelorhood relive glory days however four quickly realize intervening decades changed sin city tested friendship ways imagined
205220,Philomena,woman searches adult son taken away decades ago forced live convent
203833,The Book Thief,subjected horrors wwii germany young liesel finds solace stealing books sharing others stairs home jewish refugee sheltered adoptive parents
101299,The Hunger Games: Catching Fire,katniss everdeen returned home safe winning 74th annual hunger games along fellow tribute peeta mellark winning means must turn around leave family close friends embarking victor tour districts along way katniss senses rebellion simmering capitol still much control president snow prepares 75th annual hunger games quarter quell competition could change panem forever
57158,The Hobbit: The Desolation of Smaug,dwarves bilbo gandalf successfully escaped misty mountains bilbo gained one ring continue journey get gold back dragon smaug
64686,47 Ronin,oishi leader 47 outcast samurai together seek vengeance upon treacherous overlord killed master banished kind restore honour homeland warriors embark upon quest challenges series trials would destroy ordinary warriors
146239,Delivery Man,affable underachiever finds fathered 533 children anonymous donations fertility clinic 20 years ago must decide whether come forward 142 file lawsuit reveal identity
41602,Charlie Countryman,traveling abroad guy falls romanian beauty whose unreachable heart origins violent charismatic ex
137312,Red Flag,alex karpovsky familiar face indie filmgoers reveals sterling comic chops comedy teasing line fiction reality plays indie filmmaker named alex karpovsky dumped longtime girlfriend fed refusal marry takes road reluctant old pal misbegotten mini tour screening movie college campuses independent cinemas
80662,恋の罪,detective probes brutal murder woman red light district housewife hides double life prostitute husband
